# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	0.1711815	-3.7252905e-12	5.641154e-11	0.25500008	0	0
0	0.17118321	3.6188535e-11	-5.3218432e-12	0.2600001	0	0
0	0.1711849	6.599086e-11	-8.514949e-12	0.26499993	0	0
0	0.17118655	-1.7242772e-10	0	0.27	0	0
0	0.17118818	-1.3677137e-10	7.5570175e-11	0.27500007	0	0
0	0.17118981	-1.4528632e-10	5.641154e-11	0.2800001	0	0
0	0.17119141	-5.375062e-11	-1.9903694e-10	0.28499997	0	0
0	0.17119297	-1.9158636e-11	8.1956386e-11	0.29	0	0
0	0.17119451	-1.1335526e-10	2.070197e-10	0.29500005	0	0
0	0.17119601	-2.0116568e-10	-1.8839325e-10	0.30000007	0	0
0	0.1711975	2.5012664e-11	-1.7029898e-11	0.30499998	0	0
0	0.17119896	-7.5570175e-11	4.0446008e-11	0.31	0	0
0	0.17120042	-1.03775946e-10	-1.0244548e-10	0.315	0	0
0	0.17120185	-3.9913826e-11	2.4693353e-10	0.32	0	0
0	0.17120324	1.0643686e-12	1.4847942e-10	0.32499993	0	0
0	0.17120464	7.450581e-12	9.579318e-12	0.32999995	0	0
0	0.171206	-7.503799e-11	1.8520015e-10	0.335	0	0
0	0.17120734	2.1287373e-12	-4.0446008e-11	0.34000006	0	0
0	0.1712087	1.17080555e-11	1.00050655e-10	0.34499994	0	0
