# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	1.0649363e-10	0.99827605	9.377797e-11	0	0.374	0
0	-1.3577938e-09	0.9982819	1.2715658e-10	0	0.375	0
0	-1.0859966e-09	0.99828774	1.9311905e-10	0	0.376	0
0	-2.0106633e-10	0.99829376	-1.748403e-11	0	0.37700003	0
0	4.585584e-10	0.9982995	-2.0662944e-10	0	0.37800002	0
0	-2.7338665e-10	0.99830544	-4.2915345e-11	0	0.37900004	0
0	7.3035555e-10	0.99831104	5.4041546e-11	0	0.37999997	0
0	6.135305e-10	0.9983169	-2.6543936e-10	0	0.38099998	0
0	-1.3343493e-09	0.9983225	-9.059906e-11	0	0.382	0
0	-1.3669332e-09	0.9983283	-2.972285e-10	0	0.383	0
0	-2.65042e-10	0.99833393	-3.083547e-10	0	0.384	0
0	-1.3462702e-09	0.9983396	2.1457672e-10	0	0.385	0
0	-9.504953e-10	0.9983452	-1.7166138e-10	0	0.38600004	0
